"","x","y","elevation","slope","aspect","depth","sand","silt","clay","tipi_for","Bodenlands","ele_cat","slope_cat","asp_cat","cat_for"
"21132",613900.6,5175766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21133",613700.6,5163866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21134",615200.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21135",615300.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21136",627500.6,5172866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21137",624100.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21138",614000.6,5151366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21139",624300.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21140",615800.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21141",615900.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21142",616000.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21143",616100.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21144",624800.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21145",616300.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21146",615300.6,5175766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21147",616500.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21148",616600.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21149",616700.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21150",616800.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21151",627200.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21152",615400.6,5151366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21153",615500.6,5151366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21154",625800.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21155",625900.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21156",626000.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21157",618400.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21158",618500.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21159",626300.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21160",616200.6,5151366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21161",628200.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21162",629800.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21163",629900.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21164",628500.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21165",623700.6,5156766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21166",630100.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21167",630300.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21168",628900.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21169",629000.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21170",630600.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21171",629200.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21172",629300.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21173",615900.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21174",629500.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21175",629600.6,5171066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21176",631200.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21177",616300.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21178",616400.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21179",631500.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21180",631600.6,5160366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21181",616700.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21182",616800.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21183",616900.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21184",628800.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21185",617100.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21186",624300.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21187",624400.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21188",614000.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21189",614100.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21190",624700.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21191",617700.6,5174566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21192",624900.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21193",625000.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21194",625100.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21195",625200.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21196",625300.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21197",625400.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21198",625500.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21199",625600.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21200",630400.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21201",630500.6,5158566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21202",625900.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21203",626000.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21204",626100.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21205",626200.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21206",614400.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21207",614500.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21208",614600.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21209",614700.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21210",614800.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21211",614900.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21212",615000.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21213",615100.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21214",627100.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21215",627200.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21216",627300.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21217",628900.6,5156766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21218",627500.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21219",627600.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21220",627700.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21221",627800.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21222",627900.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21223",628000.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21224",616200.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21225",616300.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21226",616400.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21227",616500.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21228",628500.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21229",625600.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21230",628700.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21231",616900.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21232",617000.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21233",617100.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21234",617200.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21235",629200.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21236",629300.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21237",629400.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21238",617600.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21239",630400.6,5156166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21240",617800.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21241",629800.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21242",629000.6,5154366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21243",631400.6,5156766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21244",629200.6,5154366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21245",630200.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21246",630300.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21247",613500.6,5156666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21248",630500.6,5154966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21249",625500.6,5151966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21250",615900.6,5169166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21251",627900.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21252",616100.6,5169166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21253",631400.6,5167466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21254",628100.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21255",630400.6,5154366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21256",627100.6,5152566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21257",628500.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21258",615500.6,5168566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21259",615600.6,5168566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21260",627500.6,5152566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21261",628800.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21262",613900.6,5178666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21263",615200.6,5167966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21264",615100.6,5167966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21265",630600.6,5153766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21266",629800.6,5153366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21267",630800.6,5153766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21268",613500.6,5178066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21269",614600.6,5167366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21270",614600.6,5178666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21271",631100.6,5153766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21272",631200.6,5153766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21273",630100.6,5153166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21274",615000.6,5178666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21275",615200.6,5178666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21276",631700.6,5153766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21277",631800.6,5153766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21278",613500.6,5166166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21279",630900.6,5176966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21280",615600.6,5178666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21281",614700.6,5178066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21282",628800.6,5151966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21283",613800.6,5177466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21284",630100.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21285",631400.6,5176966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21286",631500.6,5176966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21287",630500.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21288",616500.6,5178666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21289",614400.6,5177466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21290",630800.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21291",630900.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21292",615700.6,5178066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21293",613800.6,5165566,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21294",631200.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21295",631300.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21296",631400.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21297",631500.6,5176366,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21298",622800.6,5159066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21299",618100.6,5156066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21300",614200.6,5176866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21301",616700.6,5178066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21302",613500.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21303",613600.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21304",613700.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21305",613800.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21306",614000.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21307",614100.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21308",614200.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21309",614300.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21310",614400.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21311",614500.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21312",618600.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21313",623300.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21314",613700.6,5175666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21315",618000.6,5178066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21316",623600.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21317",613800.6,5163766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21318",618400.6,5178066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21319",618500.6,5178066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21320",615400.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21321",623000.6,5157866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21322",615600.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21323",614400.6,5163766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21324",627900.6,5172766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21325",628000.6,5172766,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21326",618100.6,5177466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21327",616100.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21328",615100.6,5175666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21329",624900.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21330",616400.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21331",626900.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21332",616600.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21333",627100.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21334",616800.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21335",625500.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21336",617900.6,5153066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21337",618000.6,5153066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21338",625800.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21339",618200.6,5153066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21340",622800.6,5156666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21341",622900.6,5156666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21342",626200.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21343",629500.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21344",628200.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21345",618800.6,5153066,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21346",626600.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21347",626700.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21348",628600.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21349",628700.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21350",630100.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21351",628900.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21352",629000.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21353",629100.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21354",615600.6,5174466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21355",629300.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21356",629400.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21357",629500.6,5170966,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21358",631000.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21359",631100.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21360",631200.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21361",631300.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21362",631400.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21363",631500.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21364",619800.6,5176266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21365",631700.6,5160266,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21366",625400.6,5156666,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21367",616900.6,5174466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21368",617000.6,5174466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21369",624300.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21370",613800.6,5160166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21371",613900.6,5160166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21372",614000.6,5160166,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21373",624700.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21374",617600.6,5174466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21375",629500.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21376",625000.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21377",625100.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21378",625200.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21379",625300.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21380",625400.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21381",625500.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21382",625600.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21383",630300.6,5158466,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21384",625800.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21385",625900.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21386",626000.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21387",626100.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21388",626200.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21389",614400.6,5170866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21390",614500.6,5170866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21391",626500.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21392",626600.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21393",626700.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21394",626800.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21395",626900.6,5154866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21396",615100.6,5170866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21397",615200.6,5170866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
"21398",615300.6,5170866,128,NA,NA,NA,NA,NA,NA,"nf",NA,100,NA,0,"nf"
